OID_,AREA,NODE_ID,TYPE
1157,CA,LIVNGSTN_1_N001,LOAD
1158,CA,LIVNGSTN_6_N001,LOAD
1159,CA,LLAGAS_1_N001,LOAD
1160,CA,LLAGAS_1_N003,LOAD
1161,CA,LLAGAS_1_N005,LOAD
1162,CA,LMEC1_1_N001,LOAD
1163,CA,LMEC1_1_N101,LOAD
1164,CA,LMEC1_1_N601,LOAD
1165,CA,LMEC1_1_N801,LOAD
1166,CA,LMECCT1_7_B1,GEN
1167,CA,LMECCT1_7_N001,LOAD
1168,CA,LMECCT2_7_B1,GEN
1169,CA,LMECCT2_7_N001,LOAD
1170,CA,LMECST1_7_B1,GEN
1171,CA,LMECST1_7_N001,LOAD
1172,CA,LMPC-CTY_1_N001,LOAD
1173,CA,LOCKFORD_7_N003,GEN
1174,CA,LOCKHD1_1_N001,LOAD
1175,CA,LOCKHD2_1_N001,LOAD
1176,CA,LODI25CT_7_B1,GEN
1177,CA,LOGANCR_2_N001,LOAD
1178,CA,LOGANCR_2_N010,LOAD
1179,CA,LONESTAR_1_N001,LOAD
1180,CA,LOSALTS_6_N004,LOAD
1181,CA,LOSALTS_6_N005,LOAD
1182,CA,LOSALTS_6_N101,LOAD
1183,CA,LOSCCHS_6_N001,LOAD
1184,CA,LOSCOCHS_6_N001,LOAD
1185,CA,LOSCOCHS_6_N034,LOAD
1186,CA,LOSGATS_6_N002,LOAD
1187,CA,LOSGATS_6_N201,LOAD
1188,CA,LOSOSTS_6_N001,LOAD
1189,CA,LOVELAND_6_N001,LOAD
1190,CA,LOWGAP_7_N001,LOAD
1191,CA,LOWGAP_7_N002,GEN
1192,NV,LOYALTON_GNODEIT,GEN
1193,NV,LOYALTON_LNODESS,LOAD
1194,NV,LOYALTON_LNODETY,LOAD
1195,CA,LOYOLA_6_N001,LOAD
1196,CA,LOYOLA_6_N004,LOAD
1197,CA,LPFLKBD_6_N001,LOAD
1198,CA,LPSAMOA_7_N002,GEN
1199,CA,LSGLLNS_1_N001,LOAD
1200,CA,LSGLLNS_1_N002,LOAD
1201,CA,LSGLLNS_1_N003,LOAD
1202,CA,LSPSTAS_2_N001,LOAD
1203,CA,LSPSTAS_2_N002,LOAD
1204,CA,LSPSTAS_2_N010,LOAD
1205,CA,LSPSTAS_2_N011,LOAD
1206,CA,LSTHLLS_6_N001,LOAD
1207,CA,LUCERNE_1_N001,LOAD
1208,CA,LUCERNE_1_N004,LOAD
1209,PACW,LUCERNE_LNODELD,LOAD
1210,CA,LUIS#3_1_N001,LOAD
1211,CA,LUIS#5_1_N001,LOAD
1212,CA,LUZ8G_7_B1,GEN
1213,CA,LUZ9G_7_B1,GEN
1214,CA,LYOTH-SP_6_N001,LOAD
1215,CA,LYTNVLLE_6_N001,LOAD
1216,CA,MABURY_1_N001,LOAD
1217,CA,MABURY_6_N001,LOAD
1218,PACW,MACDOEL_LNODE20,LOAD
1219,PACW,MACDOEL_LNODE45,LOAD
1220,CA,MADERAG_7_B2,GEN
1221,CA,MADISON_1_N002,LOAD
1222,CA,MADISON_1_N201,LOAD
1223,CA,MAGUNDEN_1_N002,LOAD
1224,CA,MAINE-PR_6_N001,LOAD
1225,CA,MALAGA_1_N001,LOAD
1226,CA,MALAGA_1_N004,LOAD
1227,CA,MALAGA_1_N005,LOAD
1228,CA,MALAGA_1_N206,LOAD
1229,CA,MALCHA_7_B1,GEN
1230,CA,MAMOTH1G_7_B1,GEN
1231,CA,MAMOTH2G_7_B1,GEN
1232,CA,MANCHSTR_1_N001,LOAD
1233,CA,MANCHSTR_1_N002,LOAD
1234,CA,MANCHSTR_1_N005,LOAD
1235,CA,MANDLY1G_7_B1,GEN
1236,CA,MANDLY1G_7_N002,LOAD
1237,CA,MANDLY2G_7_B1,GEN
1238,CA,MANDLY2G_7_N002,LOAD
1239,CA,MANDLY3G_7_B1,GEN
1240,CA,MANDLY3G_7_N001,LOAD
1241,CA,MANTECA_1_N001,LOAD
1242,CA,MANTECA_1_N002,LOAD
1243,CA,MANTECA_1_N012,LOAD
1244,CA,MANTECA_1_N013,LOAD
1245,CA,MANVILLE_1_N001,LOAD
1246,CA,MARGARTA_1_N001,LOAD
1247,CA,MARGARTA_1_N002,LOAD
1248,CA,MARGARTA_1_N008,LOAD
1249,CA,MARGARTA_1_N009,LOAD
1250,CA,MARICOPA_6_N001,LOAD
1251,CA,MARIPOS2_6_N001,LOAD
1252,CA,MARIPOS2_6_N003,LOAD
1253,CA,MARTELL_6_N001,LOAD
1254,CA,MARTINEZ_1_N001,LOAD
1255,CA,MCARTHR_6_N001,LOAD
1256,CA,MCARTHR_6_N002,GEN
1257,CA,MCARTHR_6_N003,GEN
1258,CA,MCCALL_1_N026,LOAD
1259,CA,MCCALL_1_N030,LOAD
1260,CA,MCCALL_1_N093,GEN
1261,CA,MCDISLE_6_N001,LOAD
1262,CA,MCFRLND_6_N001,LOAD
1263,CA,MCGEN_7_B1,GEN
1264,CA,MCKEE_1_N001,LOAD
1265,CA,MCKEE_1_N005,LOAD
1266,CA,MCKEE_1_N101,LOAD
1267,CA,MCMULLN1_2_N001,LOAD
1268,CA,MCSNCK1_7_B1,GEN
1269,CA,MCSNCK2_7_B1,GEN
1270,CA,MDLRIVR_6_N001,LOAD
1271,CA,MDWYPS_6_N001,LOAD
1272,CA,MECCTG1_7_B1,GEN
1273,CA,MECCTG1_7_N100,LOAD
1274,CA,MECCTG2_7_B2,GEN
1275,CA,MECCTG2_7_N100,LOAD
1276,CA,MECSTG3_7_B1,GEN
1277,CA,MEDWLNE_1_N001,LOAD
1278,CA,MEDWLNE_1_N002,LOAD
1279,CA,MEDWLNE_1_N006,LOAD
1280,CA,MELROSE_6_N001,LOAD
1281,CA,MELROSE_6_N004,LOAD
1282,CA,MELROSE_6_N005,LOAD
1283,CA,MELROSE_6_N009,LOAD
1284,CA,MENLO_6_N001,LOAD
1285,CA,MENLO_6_N002,LOAD
1286,CA,MENLO_6_N003,LOAD
1287,CA,MENLO_6_N004,LOAD
1288,CA,MERCEDFL_7_N001,LOAD
1289,CA,MERCEDFL_7_N002,GEN
1290,CA,MERCED_1_N001,LOAD
1291,CA,MERCED_1_N002,LOAD
1292,CA,MERIDIAN_6_N101,LOAD
1293,CA,MESA-PGE_1_N036,GEN
1294,CA,MESACAL_6_N001,LOAD
1295,CA,MESACAL_6_N004,GEN
1296,CA,MESAHGTS_6_N001,LOAD
1297,CA,MESAHGTS_6_N007,LOAD
1298,CA,MESAHGTS_6_N011,GEN
1299,CA,MESARIM_6_N001,LOAD
1300,CA,MESARIM_6_N007,LOAD
1301,CA,MESARIM_6_N008,LOAD
1302,CA,MESARIM_6_N012,LOAD
1303,CA,METCALF_1_N018,LOAD
1304,CA,METCALF_1_N044,GEN
1305,CA,METTLER_6_N001,LOAD
1306,NV,MEYERS_LNODE31,LOAD
1307,NV,MEYERS_LNODE32,LOAD
1308,NV,MEYERS_LNODE33,LOAD
1309,NV,MEYERS_LNODE34,LOAD
1310,NV,MEYERS_LNODE35,LOAD
1311,CA,MHVSPHN_1_N101,GEN
1312,CA,MI-WUK_1_N001,LOAD
1313,CA,MIDDLTWN_6_N002,LOAD
1314,CA,MIDDLTWN_6_N101,LOAD
1315,CA,MIDLFORK_7_B1,GEN
1316,CA,MIDLFORK_7_B3,GEN
1317,CA,MIDWAY_1_N002,LOAD
1318,CA,MIDWAY_1_N047,GEN
1319,CA,MILLBRAE_1_N001,LOAD
1320,CA,MILLBRAE_1_N004,LOAD
1321,CA,MILLBRAE_1_N007,GEN
1322,CA,MILLBRAE_1_N201,LOAD
1323,CA,MILLBRAE_6_N001,LOAD
1324,CA,MILLER_1_N001,LOAD
1325,CA,MILPITAS_1_N001,LOAD
1326,CA,MILPITAS_1_N003,LOAD
1327,CA,MILPITAS_1_N005,LOAD
1328,CA,MILPITAS_1_N006,LOAD
1329,CA,MILPITAS_1_N008,GEN
1330,CA,MIRABEL_6_N001,LOAD
1331,CA,MIRALOMA_6_N001,LOAD
1332,CA,MIRALOMA_6_N002,GEN
1333,CA,MIRALOMA_6_N007,GEN
1334,CA,MIRAMAR_6_N001,LOAD
1335,CA,MIRAMAR_6_N004,LOAD
1336,CA,MIRAMAR_6_N017,LOAD
1337,CA,MIRAMREF_7_B1,GEN
1338,CA,MISSION_2_N035,GEN
1339,CA,MISSION_6_N001,LOAD
1340,CA,MISSION_6_N031,LOAD
1341,CA,MISSION_6_N040,LOAD
1342,CA,MISSION_6_N049,LOAD
1343,CA,MISSON_1_N015,GEN
1344,CA,MNDCTP_6_N001,LOAD
1345,CA,MOBILCHE_1_N001,LOAD
1346,CA,MOFTFLD_1_N002,LOAD
1347,CA,MOLINO_6_N002,LOAD
1348,CA,MOLINO_6_N101,LOAD
1349,CA,MONOLITH_6_N029,LOAD
1350,CA,MONOLITH_6_N101,LOAD
1351,CA,MONROE_1_N001,LOAD
1352,CA,MONROE_1_N002,LOAD
1353,CA,MONROE_1_N101,LOAD
1354,CA,MONSRATE_6_N001,LOAD
1355,CA,MONSRATE_6_N007,LOAD
1356,CA,MONTAGUE_1_N001,LOAD
1357,CA,MONTAGUE_1_N006,LOAD
1358,CA,MONTAGUE_1_N007,LOAD
1359,CA,MONTCLLO_1_N008,LOAD
1360,CA,MONTEREY_6_N001,LOAD
1361,CA,MONTERO_6_N001,LOAD
1362,CA,MONTERO_6_N004,LOAD
1363,CA,MONTGMRY_6_N001,LOAD
1364,CA,MONTGMRY_6_N002,LOAD
1365,CA,MOORPARK_6_GN010,GEN
1366,CA,MOORPARK_6_N001,LOAD
1367,CA,MOORPARK_6_N005,GEN
1368,CA,MOORPARK_6_N006,GEN
1369,CA,MORAGA_1_N001,LOAD
1370,CA,MORGAN_1_N001,LOAD
1371,CA,MORMON_6_N001,LOAD
1372,CA,MOROHILL_6_N001,LOAD
1373,CA,MORRO3_7_B1,GEN
1374,CA,MORRO4_7_B1,GEN
1375,CA,MORROBAY_2_N001,LOAD
1376,CA,MORROBAY_2_N015,LOAD
1377,CA,MORROBY_1_N001,LOAD
1378,CA,MORWIND_6_N001,GEN
1379,CA,MOSSLD_1_N001,LOAD
1380,CA,MOSSLD_1_N055,GEN
1381,CA,MOSSLND6_7_B2,GEN
1382,CA,MOSSLND6_7_ND001,LOAD
1383,CA,MOSSLND7_7_B2,GEN
1384,CA,MOSSLND7_7_ND001,LOAD
1385,CA,MPLECRK_6_N001,LOAD
1386,CA,MREIS-Q_1_N001,LOAD
1387,CA,MRGNHIL_1_N001,LOAD
1388,CA,MRGNHIL_1_N004,LOAD
1389,CA,MRGNHIL_1_N007,LOAD
1390,CA,MRGT_6_NODE1,GEN
1391,CA,MRLPKGEN_7_B1,GEN
1392,NV,MRTSVAL_LNODE32,LOAD
1393,CA,MRYSVLLE_6_N001,LOAD
1394,CA,MRYSVLLE_6_N003,LOAD
1395,CA,MSHR60V_6_N001,LOAD
1396,CA,MSHR60V_6_N006,LOAD
1397,CA,MTEDEN_1_N001,LOAD
1398,CA,MTEDEN_1_N005,LOAD
1399,CA,MTEDEN_1_N009,LOAD
1400,CA,MTNPASS_1_N001,LOAD
1401,CA,MTNQUAR_6_N001,LOAD
1402,CA,MTNVIST3_7_B1,GEN
1403,CA,MTNVIST3_7_N002,LOAD
1404,CA,MTNVIST4_7_B1,GEN
1405,CA,MTNVIST4_7_N002,LOAD
1406,CA,MTPOSO_7_N001,GEN
1407,CA,MTVIEW_1_N001,LOAD
1408,CA,MTVIEW_1_N004,LOAD
1409,CA,MTVIEW_1_N005,LOAD
1410,CA,MTWND1-2_7_N001,GEN
1411,CA,MTWND1-2_7_N101,GEN
1412,CA,MTWND3_7_N001,GEN
1413,CA,MTZUMA2_7_B1,GEN
1414,CA,MURRAY_6_N001,LOAD
1415,CA,MURRAY_6_N004,LOAD
1416,CA,MURRAY_6_N005,LOAD
1417,CA,MURRAY_6_N015,LOAD
1418,CA,MUSLSLGH_6_N001,LOAD
1419,CA,NAPA_6_N003,GEN
1420,CA,NARROWS1_7_B1,GEN
1421,CA,NARROWS1_7_N001,LOAD
1422,CA,NARROWS2_7_B1,GEN
1423,CA,NARROWS_6_N010,LOAD
1424,CA,NATNLCTY_6_N001,LOAD
1425,CA,NATNLCTY_6_N005,LOAD
1426,CA,NAVSTMTR_6_N001,LOAD
1427,CA,NAVSTMTR_6_N011,LOAD
1428,CA,NAVY35R_1_N001,LOAD
1429,CA,NAVY35R_7_B1,GEN
1430,CA,NBRANCH_6_N001,LOAD
1431,CA,NCMETER_1_N001,LOAD
1432,CA,NCPA1GY1_7_B2,GEN
1433,CA,NCPA1GY1_7_N001,LOAD
1434,CA,NCPA1GY2_7_B2,GEN
1435,CA,NCPA1GY2_7_N001,LOAD
1436,CA,NCPA2GY1_7_B2,GEN
1437,CA,NCPA2GY1_7_N001,LOAD
1438,CA,NCPA2GY2_7_B2,GEN
1439,CA,NCPA2GY2_7_N001,LOAD
1440,CA,NDUBLIN_2_N002,LOAD
1441,CA,NEENACH_6_N008,GEN
1442,CA,NEORBLF_7_B1,GEN
1443,CA,NEWARKD_1_N001,LOAD
1444,CA,NEWARKD_1_N012,LOAD
1445,CA,NEWARKD_1_N126,GEN
1446,CA,NEWBURG_6_N001,LOAD
1447,CA,NEWBURG_6_N003,LOAD
1448,PACW,NEWELL_LNODE90,LOAD
1449,CA,NEWHALL_1_N001,LOAD
1450,CA,NEWHALL_1_N002,LOAD
1451,CA,NEWMAN_6_B2,LOAD
1452,CA,NEWMAN_6_N001,LOAD
1453,CA,NOISLMTR_6_N004,LOAD
1454,CA,NOISLMTR_6_N009,LOAD
1455,CA,NOISLMTR_6_N015,GEN
1456,CA,NOISLMTR_6_N101,GEN
1457,CA,NORCO_1_N001,LOAD
1458,CA,NORD1_1_N001,LOAD
1459,CA,NORD1_1_N003,LOAD
1460,CA,NORTECH_1_N001,LOAD
1461,NV,NORTHSTR_LNODE50,LOAD
1462,CA,NORTHWND_6_N002,GEN
1463,CA,NOVATO_6_N001,LOAD
1464,CA,NOVATO_6_N002,LOAD
1465,CA,NRTHTWR_1_N001,LOAD
1466,CA,NRTHTWR_1_N002,LOAD
1467,CA,NRTHTWR_1_N004,LOAD
1468,CA,NSCOGEN_7_B1,GEN
1469,CA,NUMITAP_1_N003,LOAD
1470,CA,NVYSCHL_6_N001,LOAD
1471,CA,NWKDIST_2_N001,LOAD
1472,CA,NWKDIST_2_N004,LOAD
1473,CA,OAKC12_7_N002,LOAD
1474,CA,OAKHURST_1_N001,LOAD
1475,CA,OAKHURST_1_N002,LOAD
1476,CA,OAKLAND_1_N001,LOAD
1477,CA,OAKLAND_1_N006,LOAD
1478,CA,OAKLAND_1_N033,LOAD
1479,CA,OAKLND12_7_N001,GEN
1480,CA,OAKLND12_7_N101,GEN
1481,CA,OAKLND3_7_N001,GEN
1482,CA,OCEANO_1_N001,LOAD
1483,CA,OCEANO_1_N004,LOAD
1484,CA,OCEANSDE_6_N001,LOAD
1485,CA,OCEANSDE_6_N002,LOAD
1486,CA,OIGLASS_1_N001,LOAD
1487,CA,OILDALE_1_N001,LOAD
1488,CA,OILDALE_1_N101,GEN
1489,CA,OILFLDS_6_N001,LOAD
1490,CA,OILFLDS_6_N007,LOAD
1491,CA,OILFLDS_6_N009,GEN
1492,CA,OLDRIVR_6_N001,LOAD
1493,CA,OLDRIVR_6_N006,LOAD
1494,CA,OLDRIVR_6_N007,GEN
1495,CA,OLDTOWN_6_N001,LOAD
1496,CA,OLEMA_6_N001,LOAD
1497,CA,OLETA_6_N001,LOAD
1498,CA,OLETA_6_N003,LOAD
1499,CA,OLINDA_6_N001,LOAD
1500,CA,OLINDA_6_N002,GEN
1501,CA,OLINDA_6_N004,GEN
1502,CA,OLINDA_6_N007,GEN
1503,CA,OLIVHRST_1_N001,LOAD
1504,CA,OLIVHRST_1_N002,LOAD
1505,CA,OLS-AGNE_7_N001,GEN
1506,CA,OMAR1G_7_B1,GEN
1507,CA,OMAR2G_7_B1,GEN
1508,CA,OMAR3G_7_B1,GEN
1509,CA,OMAR4G_7_B1,GEN
1510,CA,OMAR_2_N001,LOAD
1511,CA,OMWD_6_N001,LOAD
1512,CA,ONEILPMP_7_LN001,LOAD
1513,CA,OREGNTRL_1_N001,LOAD
1514,CA,OREGNTRL_6_N001,LOAD
1515,CA,ORICK_6_N001,LOAD
1516,CA,ORLANDB_6_N001,LOAD
1517,CA,ORMOND1G_7_B1,GEN
1518,CA,ORMOND2G_7_B1,GEN
1519,CA,OROENGY_7_B1,GEN
1520,CA,OROLOMA_6_N001,LOAD
1521,CA,OROSI_6_N006,LOAD
1522,CA,OROVILLE_6_N001,LOAD
1523,CA,OROVILLE_6_N005,LOAD
1524,CA,OROVILLE_6_N102,LOAD
1525,CA,OSO_6_N008,GEN
1526,CA,OTAYLAKE_6_N001,LOAD
1527,CA,OTAY_6_N001,LOAD
1528,CA,OTAY_6_N014,LOAD
1529,CA,OTAY_6_N017,GEN
1530,CA,OTAY_6_N018,GEN
1531,CA,OTTER_6_N001,LOAD
1532,CA,OWNBRKWY_1_N001,LOAD
1533,CA,OXBOWF_7_B1,GEN
1534,CA,OXFORD_1_N001,LOAD
1535,CA,OXGEN_7_B1,GEN
1536,CA,OXMOUNTN_6_N001,GEN
1537,CA,PACFCBCH_6_N001,LOAD
1538,CA,PACFCBCH_6_N004,LOAD
1539,CA,PACIFICA_6_N001,LOAD
1540,CA,PACIFICA_6_N003,LOAD
1541,CA,PACLUMB_7_N002,GEN
1542,CA,PADUA_6_N001,LOAD
1543,CA,PADUA_6_N004,GEN
1544,CA,PADUA_6_N006,GEN
1545,CA,PADUA_6_N007,GEN
1546,CA,PADUA_6_N008,GEN
1547,CA,PALA_6_N001,LOAD
1548,CA,PALMR_1_N001,LOAD
1549,CA,PALOMAR_1_N001,LOAD
1550,CA,PALOMAR_1_N004,LOAD
1551,CA,PALOMAR_1_N013,LOAD
1552,CA,PANAERO_1_N001,GEN
1553,CA,PANAMA_6_N001,LOAD
1554,CA,PANRAMA_1_N001,LOAD
1555,CA,PARADISE_1_N001,LOAD
1556,CA,PARADISX_6_N001,LOAD
1557,CA,PARADISX_6_N004,LOAD
1558,CA,PARKWAY_2_N001,LOAD
1559,PACW,PATRICKS_LNODE49,LOAD
1560,CA,PAULSWT_1_N001,LOAD
1561,CA,PAULSWT_1_N004,LOAD
1562,CA,PAULSWT_1_N013,GEN
1563,CA,PAULSWT_1_N101,LOAD
1564,CA,PEABODY_2_N002,LOAD
1565,CA,PEABODY_2_N006,LOAD
1566,CA,PEABODY_2_N024,GEN
1567,CA,PEACHTON_6_N001,LOAD
1568,CA,PEACHTON_6_N004,LOAD
1569,CA,PEARBLSM_2_N020,GEN
1570,CA,PEARBMAP_7_B1,LOAD
1571,CA,PEARBMAP_7_B3,LOAD
1572,CA,PEARBMAP_7_B4,LOAD
1573,CA,PEARBMBP_7_B1,LOAD
1574,CA,PEARBMBP_7_B3,LOAD
1575,CA,PEARBMBP_7_B4,LOAD
1576,CA,PEARBMCP_7_B1,LOAD
1577,CA,PEARBMCP_7_B3,LOAD
1578,CA,PEARBMDP_7_B1,LOAD
1579,CA,PEASE_1_N001,LOAD
1580,CA,PEASE_1_N008,LOAD
1581,CA,PEASE_1_N009,LOAD
1582,CA,PENDLETN_6_N001,LOAD
1583,CA,PENDLETN_6_N004,LOAD
1584,CA,PENNGRVE_1_N001,LOAD
1585,CA,PENRYN_6_N001,LOAD
1586,CA,PENRYN_6_N004,LOAD
1587,CA,PEORIA_7_N003,GEN
1588,PACW,PEREZ_LNODED1,LOAD
1589,CA,PERMNNTE_6_N002,LOAD
1590,CA,PERRY_6_N001,LOAD
1591,CA,PETLMAA_6_N001,LOAD
1592,CA,PETLMAC_6_N002,LOAD
1593,CA,PETLMAC_6_N003,LOAD
1594,CA,PETLMAC_6_N004,LOAD
1595,CA,PHILLIPS_1_N001,LOAD
1596,CA,PHILO_6_N001,LOAD
1597,CA,PHOENIX_7_N001,GEN
1598,CA,PICO_1_N001,LOAD
1599,CA,PICO_1_N004,LOAD
1600,CA,PIERCY_1_N201,LOAD
1601,CA,PIKECTY_6_N001,LOAD
1602,CA,PINEFLT_7_B1,GEN
1603,CA,PINEFLT_7_B3,GEN
1604,CA,PINEFLT_7_B4,GEN
1605,CA,PIT1U1_7_B1,GEN
1606,CA,PIT1U1_7_B2,GEN
1607,CA,PIT1_6_N001,LOAD
1608,CA,PIT1_6_N012,GEN
1609,CA,PIT3_7_N001,LOAD
1610,CA,PIT5_7_B1,LOAD
1611,CA,PIT5_7_N001,GEN
1612,CA,PIT6U1_7_B1,GEN
1613,CA,PIT6U2_7_B1,GEN
1614,CA,PIT7U1_7_B1,GEN
1615,CA,PIT7U2_7_B1,GEN
1616,CA,PITCHGEN_7_B1,GEN
1617,CA,PITSBURG_1_N001,LOAD
1618,CA,PITTSBRG_6_N101,LOAD
1619,CA,PLACERVL_1_N001,LOAD
1620,CA,PLACER_1_N001,LOAD
1621,CA,PLACER_7_N009,LOAD
1622,CA,PLAINFLD_6_N001,LOAD
1623,CA,PLCRVLB2_7_N001,GEN
1624,CA,PLCRVLB2_7_N002,GEN
1625,CA,PLOALTO_1_N001,LOAD
1626,CA,PLOALTO_1_N007,LOAD
1627,CA,PLOALTO_1_N013,LOAD
1628,CA,PLOALTO_1_N019,GEN
1629,CA,PLUMAS_6_N001,LOAD
1630,CA,PNEDLE_1_N001,LOAD
1631,CA,PNEDLE_1_N002,LOAD
1632,CA,PNEGRVE_6_N001,LOAD
1633,CA,PNEGRVE_6_N002,LOAD
1634,CA,PNTARNA_6_N001,LOAD
1635,CA,POE1_7_B1,GEN
1636,CA,POE2_7_B1,GEN
1637,CA,POINTLMA_6_N001,GEN
1638,CA,POINTLMA_6_N013,LOAD
1639,CA,POINTLMA_6_N014,LOAD
1640,CA,POINTLMA_6_N021,GEN
1641,CA,POLPASPP_6_N002,LOAD
1642,CA,POMERADO_6_N001,LOAD
1643,CA,POMERADO_6_N004,LOAD
1644,CA,POMERADO_6_N008,LOAD
1645,NV,PORTOLA_LNODE31,LOAD
1646,NV,PORTOLA_LNODE32,LOAD
1647,CA,POSOMT_1_N001,LOAD
1648,CA,POST_1_N001,LOAD
1649,CA,POTRERO_1_N001,LOAD
1650,CA,POTRERO_1_N013,LOAD
1651,CA,POTRERO_1_N016,LOAD
1652,CA,POTTRVLY_7_N002,GEN
1653,CA,POWAY_6_N001,LOAD
1654,CA,POWAY_6_N010,LOAD
1655,CA,PPSTLTAP_1_N001,LOAD
1656,CA,PPSTLTAP_1_N104,LOAD
1657,CA,PRAXAIR_1_B1,LOAD
1658,CA,PRCTRVLY_1_N001,LOAD
1659,CA,PROCGEN_7_B1,GEN
1660,CA,PRUNEDLE_1_N001,LOAD
1661,CA,PRUNEDLE_1_N002,LOAD
1662,CA,PRUNEDLE_1_N004,GEN
1663,CA,PSARBLS_6_N001,LOAD
1664,CA,PSARBLS_6_N005,LOAD
1665,CA,PSARBLS_6_N007,LOAD
1666,CA,PSE-BEAR_7_B1,GEN
1667,CA,PSE-LVOK_7_B1,GEN
1668,CA,PSEMCKIT_7_B1,GEN
1669,CA,PTMRTTI_6_N001,LOAD
1670,CA,PTS7SWNG_7_B2,GEN
1671,CA,PTSB5_7_B2,GEN
1672,CA,PTSB6_7_B2,GEN
1673,CA,PUEBLOPG_1_N001,LOAD
1674,CA,PUEBLOPG_1_N010,LOAD
1675,CA,PURISIMA_1_N001,LOAD
1676,CA,Q477_7_B1,GEN
1677,CA,Q510_7_N005,GEN
1678,CA,Q633C1_7_N001,GEN
1679,CA,QUEBEC_1_N001,LOAD
1680,CA,RADUM_6_N001,LOAD
1681,CA,RADUM_6_N004,LOAD
1682,CA,RAINBOW_1_N001,LOAD
1683,CA,RALSTON_7_B1,GEN
1684,CA,RAMCOOY_7_B1,GEN
1685,CA,RAMNGEN_7_N003,GEN
1686,CA,RANCHRS_1_N001,LOAD
1687,CA,RANDSBRG_1_N001,LOAD
1688,CA,RAWSON_6_N001,LOAD
1689,CA,RAWSON_6_N002,LOAD
1690,CA,RCARMEL_6_N001,LOAD
1691,CA,RCARMEL_6_N004,LOAD
1692,CA,RCARMEL_6_N011,LOAD
1693,CA,RECTOR_6_N001,LOAD
1694,CA,RECTOR_6_N004,GEN
1695,CA,RECTOR_6_N007,GEN
1696,CA,RECTOR_6_N008,GEN
1697,CA,RECTOR_6_N009,GEN
1698,CA,REDBLFF_6_N001,LOAD
1699,CA,REDBLFF_6_N004,LOAD
1700,CA,REDBLFF_6_N005,LOAD
1701,CA,REDBLFF_6_N008,GEN
1702,CA,REDBUD_1_N001,LOAD
1703,CA,REDBUD_1_N004,LOAD
1704,CA,REDON5G_7_B1,GEN
1705,CA,REDON6G_7_B1,GEN
1706,CA,REDON7G_7_B1,GEN
1707,CA,REDON8G_7_B1,GEN
1708,PACW,REDWOODU_LNODED2,LOAD
1709,CA,REDWOOD_6_N001,LOAD
1710,CA,REDWOOD_6_N002,LOAD
1711,CA,REDWOOD_6_N005,LOAD
1712,CA,REDWOOD_6_N006,LOAD
1713,CA,REDWOOD_6_N007,LOAD
1714,CA,REEDLEY_1_N001,LOAD
1715,CA,REEDLEY_6_N001,LOAD
1716,CA,RENFRO_1_N001,LOAD
